"FieldGoalDistance","FieldGoalResult","HomeTeam","Month","KickerName","desc"
44,0,"KC","9","J.Brown","(:06) J.Brown 44 yard field goal is No Good, Wide Left, Center-Z.DeOssie, Holder-S.Weatherford."
53,1,"JAC","9","J.Scobee","(8:18) J.Scobee 53 yard field goal is GOOD, Center-C.Tinker, Holder-B.Anger."
22,1,"JAC","9","A.Vinatieri","(14:46) (Field Goal formation) A.Vinatieri 22 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee."
46,1,"JAC","9","A.Vinatieri","(1:38) (Field Goal formation) A.Vinatieri 46 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee."
28,1,"JAC","9","A.Vinatieri","(1:55) A.Vinatieri 28 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee."
48,1,"HOU","9","S.Hauschka","(11:15) S.Hauschka 48 yard field goal is GOOD, Center-C.Gresham, Holder-J.Ryan."
22,1,"HOU","9","R.Bullock","(3:54) R.Bullock 22 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler."
42,1,"HOU","9","R.Bullock","(:06) R.Bullock 42 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler. Penalty on SEA, Illegal Substitution, declined."
39,1,"HOU","9","S.Hauschka","(3:58) S.Hauschka 39 yard field goal is GOOD, Center-C.Gresham, Holder-J.Ryan."
45,1,"HOU","9","S.Hauschka","(3:23) S.Hauschka 45 yard field goal is GOOD, Center-C.Gresham, Holder-J.Ryan."
25,1,"CLE","9","M.Nugent","(10:50) (Field Goal formation) M.Nugent 25 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber."
37,0,"CLE","9","B.Cundiff","(7:32) (Field Goal formation) B.Cundiff 37 yard field goal is No Good, Wide Left, Center-C.Yount, Holder-S.Lanning."
49,0,"CLE","9","B.Cundiff","(:04) (Field Goal formation) B.Cundiff 49 yard field goal is No Good, Wide Right, Center-C.Yount, Holder-S.Lanning."
51,1,"CLE","9","B.Cundiff","(5:14) (Field Goal formation) B.Cundiff 51 yard field goal is GOOD, Center-C.Yount, Holder-S.Lanning."
43,1,"CLE","9","M.Nugent","(:41) (Field Goal formation) M.Nugent 43 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber."
34,1,"DET","9","R.Gould","(8:38) R.Gould 34 yard field goal is GOOD, Center-P.Mannelly, Holder-A.Podlesh."
23,1,"DET","9","D.Akers","(2:42) D.Akers 23 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
31,1,"DET","9","D.Akers","(14:32) D.Akers 31 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
41,1,"DET","9","D.Akers","(10:24) D.Akers 41 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
28,1,"DET","9","R.Gould","(:03) R.Gould 28 yard field goal is GOOD, Center-P.Mannelly, Holder-A.Podlesh."
25,1,"DET","9","R.Gould","(9:08) R.Gould 25 yard field goal is GOOD, Center-P.Mannelly, Holder-A.Podlesh."
43,1,"DET","9","D.Akers","(9:02) D.Akers 43 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
26,1,"TEN","9","R.Bironas","(4:23) (Field Goal formation) R.Bironas 26 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
45,1,"TEN","9","N.Folk","(15:00) (Field Goal formation) N.Folk 45 yard field goal is GOOD, Center-T.Purdum, Holder-R.Quigley."
47,1,"TEN","9","N.Folk","(2:30) (Field Goal formation) N.Folk 47 yard field goal is GOOD, Center-T.Purdum, Holder-R.Quigley."
25,1,"OAK","9","J.Potter","(14:23) J.Potter 25 yard field goal is GOOD, Center-N.Sundberg, Holder-S.Rocca."
52,0,"OAK","9","S.Janikowski","(6:55) S.Janikowski 52 yard field goal is No Good, Wide Left, Center-J.Condo, Holder-M.King."
35,1,"DEN","9","A.Henery","(6:07) A.Henery 35 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
25,1,"DEN","9","A.Henery","(14:22) A.Henery 25 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
46,0,"DEN","9","A.Henery","(10:46) A.Henery 46 yard field goal is No Good, Wide Right, Center-J.Dorenbos, Holder-D.Jones."
53,1,"DEN","9","M.Prater","(6:58) M.Prater 53 yard field goal is GOOD, Center-A.Brewer, Holder-B.Colquitt."
56,0,"SD","9","D.Bailey","(7:43) D.Bailey 56 yard field goal is No Good, Wide Left, Center-L.Ladouceur, Holder-C.Jones."
36,1,"SD","9","N.Novak","(5:16) N.Novak 36 yard field goal is GOOD, Center-M.Windt, Holder-M.Scifres."
42,1,"SD","9","N.Novak","(:02) N.Novak 42 yard field goal is GOOD, Center-M.Windt, Holder-M.Scifres."
23,1,"SD","9","N.Novak","(14:50) N.Novak 23 yard field goal is GOOD, Center-M.Windt, Holder-M.Scifres."
23,1,"ATL","9","M.Bryant","(9:27) M.Bryant 23 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
48,1,"ATL","9","S.Gostkowski","(3:27) S.Gostkowski 48 yard field goal is GOOD, Center-D.Aiken, Holder-R.Allen."
22,1,"ATL","9","S.Gostkowski","(5:29) S.Gostkowski 22 yard field goal is GOOD, Center-D.Aiken, Holder-R.Allen."
45,1,"ATL","9","M.Bryant","(11:57) M.Bryant 45 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
49,1,"ATL","9","S.Gostkowski","(6:23) S.Gostkowski 49 yard field goal is GOOD, Center-D.Aiken, Holder-R.Allen."
25,1,"ATL","9","M.Bryant","(3:00) M.Bryant 25 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
34,1,"NO","9","C.Sturgis","(7:19) C.Sturgis 34 yard field goal is GOOD, Center-J.Denney, Holder-B.Fields."
43,0,"NO","9","G.Hartley","(2:59) G.Hartley 43 yard field goal is No Good, Wide Left, Center-J.Drescher, Holder-L.McCown."
29,1,"NO","9","G.Hartley","(7:20) G.Hartley 29 yard field goal is GOOD, Center-J.Drescher, Holder-L.McCown."
52,1,"CLE","10","D.Carpenter","(5:55) (Field Goal formation) D.Carpenter 52 yard field goal is GOOD, Center-G.Sanborn, Holder-S.Powell."
30,1,"CLE","10","B.Cundiff","(14:28) (Field Goal formation) B.Cundiff 30 yard field goal is GOOD, Center-C.Yount, Holder-S.Lanning."
24,1,"CLE","10","B.Cundiff","(12:34) (Field Goal formation) B.Cundiff 24 yard field goal is GOOD, Center-C.Yount, Holder-S.Lanning."
44,1,"CLE","10","B.Cundiff","(2:26) (Field Goal formation) B.Cundiff 44 yard field goal is GOOD, Center-C.Yount, Holder-S.Lanning."
39,1,"CIN","10","M.Nugent","(3:17) M.Nugent 39 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber."
42,1,"CIN","10","S.Gostkowski","(:13) S.Gostkowski 42 yard field goal is GOOD, Center-D.Aiken, Holder-R.Allen."
50,1,"CIN","10","M.Nugent","(5:48) M.Nugent 50 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber."
19,1,"CIN","10","S.Gostkowski","(6:30) S.Gostkowski 19 yard field goal is GOOD, Center-D.Aiken, Holder-R.Allen."
26,1,"GB","10","M.Crosby","(1:28) M.Crosby 26 yard field goal is GOOD, Center-B.Goode, Holder-T.Masthay."
52,1,"GB","10","M.Crosby","(11:24) M.Crosby 52 yard field goal is GOOD, Center-B.Goode, Holder-T.Masthay."
53,1,"GB","10","D.Akers","(:20) D.Akers 53 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
31,1,"GB","10","M.Crosby","(5:07) M.Crosby 31 yard field goal is GOOD, Center-B.Goode, Holder-T.Masthay."
42,1,"GB","10","M.Crosby","(10:19) M.Crosby 42 yard field goal is GOOD, Center-B.Goode, Holder-T.Masthay."
45,1,"GB","10","M.Crosby","(3:54) M.Crosby 45 yard field goal is GOOD, Center-B.Goode, Holder-T.Masthay."
42,1,"IND","10","S.Hauschka","(11:46) S.Hauschka 42 yard field goal is GOOD, Center-C.Gresham, Holder-J.Ryan."
48,0,"IND","10","S.Hauschka","(13:20) S.Hauschka 48 yard field goal is BLOCKED (L.Guy), Center-C.Gresham, Holder-J.Ryan, RECOVERED by IND-D.Howell at IND 39. D.Howell for 61 yards, TOUCHDOWN."
41,1,"IND","10","A.Vinatieri","(1:03) A.Vinatieri 41 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee."
36,1,"IND","10","S.Hauschka","(11:23) S.Hauschka 36 yard field goal is GOOD, Center-C.Gresham, Holder-J.Ryan."
41,1,"IND","10","S.Hauschka","(8:17) S.Hauschka 41 yard field goal is GOOD, Center-C.Gresham, Holder-J.Ryan."
46,1,"IND","10","S.Hauschka","(:40) S.Hauschka 46 yard field goal is GOOD, Center-C.Gresham, Holder-J.Ryan."
49,1,"IND","10","A.Vinatieri","(2:00) A.Vinatieri 49 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee."
42,1,"MIA","10","J.Tucker","(10:28) (Field Goal formation) J.Tucker 42 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
37,1,"MIA","10","C.Sturgis","(2:20) (Field Goal formation) C.Sturgis 37 yard field goal is GOOD, Center-J.Denney, Holder-B.Fields."
50,1,"MIA","10","J.Tucker","(11:57) (Field Goal formation) J.Tucker 50 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
25,1,"MIA","10","C.Sturgis","(8:11) (Field Goal formation) C.Sturgis 25 yard field goal is GOOD, Center-J.Denney, Holder-B.Fields."
25,1,"MIA","10","J.Tucker","(4:20) (Field Goal formation) J.Tucker 25 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
48,1,"MIA","10","C.Sturgis","(9:43) (Field Goal formation) C.Sturgis 48 yard field goal is GOOD, Center-J.Denney, Holder-B.Fields."
44,1,"MIA","10","J.Tucker","(1:46) (Field Goal formation) J.Tucker 44 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
57,0,"MIA","10","C.Sturgis","(:38) (Field Goal formation) C.Sturgis 57 yard field goal is No Good, Wide Left, Center-J.Denney, Holder-B.Fields."
47,1,"CHI","10","G.Hartley","(7:42) (Field Goal formation) G.Hartley 47 yard field goal is GOOD, Center-J.Drescher, Holder-L.McCown."
19,1,"CHI","10","G.Hartley","(6:03) (Field Goal formation) G.Hartley 19 yard field goal is GOOD, Center-J.Drescher, Holder-L.McCown."
36,1,"CHI","10","G.Hartley","(8:08) (Field Goal formation) G.Hartley 36 yard field goal is GOOD, Center-J.Drescher, Holder-L.McCown."
27,1,"CHI","10","R.Gould","(5:00) (Field Goal formation) R.Gould 27 yard field goal is GOOD, Center-P.Mannelly, Holder-A.Podlesh."
48,1,"CHI","10","G.Hartley","(3:06) (Field Goal formation) G.Hartley 48 yard field goal is GOOD, Center-J.Drescher, Holder-L.McCown."
40,1,"NYG","10","A.Henery","(6:59) A.Henery 40 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
27,1,"NYG","10","A.Henery","(10:44) A.Henery 27 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
29,1,"NYG","10","A.Henery","(2:44) A.Henery 29 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
36,1,"NYG","10","A.Henery","(:04) A.Henery 36 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
41,1,"NYG","10","A.Henery","(1:10) A.Henery 41 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
29,1,"TEN","10","R.Succop","(15:00) (Field Goal formation) R.Succop 29 yard field goal is GOOD, Center-T.Gafford, Holder-D.Colquitt."
24,1,"TEN","10","R.Succop","(:14) (Field Goal formation) R.Succop 24 yard field goal is GOOD, Center-T.Gafford, Holder-D.Colquitt."
22,1,"TEN","10","R.Bironas","(6:41) (Field Goal formation) R.Bironas 22 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
33,1,"TEN","10","R.Succop","(4:15) (Field Goal formation) R.Succop 33 yard field goal is GOOD, Center-T.Gafford, Holder-D.Colquitt."
48,1,"TEN","10","R.Succop","(2:17) (Field Goal formation) R.Succop 48 yard field goal is GOOD, Center-T.Gafford, Holder-D.Colquitt."
32,0,"TEN","10","R.Bironas","(:02) (Field Goal formation) R.Bironas 32 yard field goal is No Good, Wide Right, Center-B.Brinkley, Holder-B.Kern."
48,1,"STL","10","J.Scobee","(:18) J.Scobee 48 yard field goal is GOOD, Center-C.Tinker, Holder-B.Anger."
32,1,"STL","10","G.Zuerlein","(12:07) G.Zuerlein 32 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
34,1,"STL","10","J.Scobee","(3:25) J.Scobee 34 yard field goal is GOOD, Center-C.Tinker, Holder-B.Anger."
37,1,"STL","10","G.Zuerlein","(14:51) G.Zuerlein 37 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
22,1,"ARI","10","G.Gano","(7:32) G.Gano 22 yard field goal is GOOD, Center-J.Jansen, Holder-B.Nortman."
42,1,"ARI","10","J.Feely","(8:34) J.Feely 42 yard field goal is GOOD, Center-M.Leach, Holder-D.Zastudil. Penalty on CAR-A.Smith, Defensive Offside, declined."
51,1,"ARI","10","G.Gano","(:02) G.Gano 51 yard field goal is GOOD, Center-J.Jansen, Holder-B.Nortman."
50,1,"ARI","10","J.Feely","(3:42) J.Feely 50 yard field goal is GOOD, Center-M.Leach, Holder-D.Zastudil."
43,1,"DAL","10","D.Bailey","(12:17) (Field Goal formation) D.Bailey 43 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
48,1,"DAL","10","D.Bailey","(:04) (Field Goal formation) D.Bailey 48 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
48,1,"DAL","10","M.Prater","(3:29) (Field Goal formation) M.Prater 48 yard field goal is GOOD, Center-A.Brewer, Holder-B.Colquitt."
50,1,"DAL","10","M.Prater","(9:42) (Field Goal formation) M.Prater 50 yard field goal is GOOD, Center-A.Brewer, Holder-B.Colquitt."
28,1,"DAL","10","M.Prater","(:02) (Field Goal formation) M.Prater 28 yard field goal is GOOD, Center-A.Brewer, Holder-B.Colquitt."
45,0,"SF","10","R.Bullock","(7:32) R.Bullock 45 yard field goal is No Good, Wide Left, Center-J.Weeks, Holder-S.Lechler."
41,1,"SF","10","R.Bullock","(12:06) R.Bullock 41 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler."
38,1,"SF","10","P.Dawson","(5:20) P.Dawson 38 yard field goal is GOOD, Center-K.McDermott, Holder-A.Lee."
24,1,"SF","10","P.Dawson","(10:48) P.Dawson 24 yard field goal is GOOD, Center-K.McDermott, Holder-A.Lee."
47,1,"OAK","10","S.Janikowski","(4:18) S.Janikowski 47 yard field goal is GOOD, Center-J.Condo, Holder-M.King."
37,0,"OAK","10","N.Novak","(6:43) N.Novak 37 yard field goal is BLOCKED (T.Porter), Center-M.Windt, Holder-M.Scifres, recovered by SD-L.Green at OAK 24. L.Green to OAK 14 for 10 yards (S.Moore)."
35,1,"OAK","10","N.Novak","(4:56) N.Novak 35 yard field goal is GOOD, Center-M.Windt, Holder-M.Scifres."
50,1,"OAK","10","S.Janikowski","(4:29) S.Janikowski 50 yard field goal is GOOD, Center-J.Condo, Holder-M.King."
22,1,"ATL","10","N.Folk","(5:51) N.Folk 22 yard field goal is GOOD, Center-T.Purdum, Holder-R.Quigley."
36,1,"ATL","10","N.Folk","(:45) N.Folk 36 yard field goal is GOOD, Center-T.Purdum, Holder-R.Quigley."
43,1,"ATL","10","N.Folk","(:03) N.Folk 43 yard field goal is GOOD, Center-T.Purdum, Holder-R.Quigley."
40,1,"CHI","10","R.Gould","(:06) (Field Goal formation) R.Gould 40 yard field goal is GOOD, Center-P.Mannelly, Holder-A.Podlesh."
52,1,"CHI","10","R.Gould","(11:29) (Field Goal formation) R.Gould 52 yard field goal is GOOD, Center-P.Mannelly, Holder-A.Podlesh."
45,1,"BAL","10","M.Crosby","(13:16) (Field Goal formation) M.Crosby 45 yard field goal is GOOD, Center-B.Goode, Holder-T.Masthay."
44,0,"BAL","10","M.Crosby","(:26) (Field Goal formation) M.Crosby 44 yard field goal is No Good, Wide Right, Center-B.Goode, Holder-T.Masthay."
31,1,"BAL","10","M.Crosby","(:02) (Field Goal formation) M.Crosby 31 yard field goal is GOOD, Center-B.Goode, Holder-T.Masthay."
50,1,"BAL","10","M.Crosby","(6:11) (Field Goal formation) M.Crosby 50 yard field goal is GOOD, Center-B.Goode, Holder-T.Masthay."
23,1,"BAL","10","J.Tucker","(4:48) (Field Goal formation) J.Tucker 23 yard field goal is GOOD, Center-M.Cox, Holder-J.Flacco."
31,1,"BAL","10","M.Crosby","(4:20) (Field Goal formation) M.Crosby 31 yard field goal is GOOD, Center-B.Goode, Holder-T.Masthay."
46,1,"BUF","10","M.Nugent","(12:19) M.Nugent 46 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber."
51,1,"BUF","10","D.Carpenter","(4:19) D.Carpenter 51 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Moorman."
34,0,"BUF","10","M.Nugent","(1:18) M.Nugent 34 yard field goal is No Good, Wide Right, Center-C.Harris, Holder-K.Huber."
43,1,"BUF","10","M.Nugent","(6:49) M.Nugent 43 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber."
40,1,"CLE","10","B.Cundiff","(:08) (Field Goal formation) B.Cundiff 40 yard field goal is GOOD, Center-C.Yount, Holder-S.Lanning."
51,1,"CLE","10","D.Akers","(6:04) (Field Goal formation) D.Akers 51 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
42,1,"HOU","10","G.Zuerlein","(13:26) G.Zuerlein 42 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
20,1,"HOU","10","R.Bullock","(8:24) R.Bullock 20 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler."
35,1,"HOU","10","R.Bullock","(:53) R.Bullock 35 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler."
22,1,"MIN","10","B.Walsh","(:17) B.Walsh 22 yard field goal is GOOD, Center-C.Loeffler, Holder-J.Locke."
51,0,"KC","10","S.Janikowski","(12:26) S.Janikowski 51 yard field goal is No Good, Short, Center-J.Condo, Holder-M.King."
33,1,"KC","10","R.Succop","(2:13) R.Succop 33 yard field goal is GOOD, Center-T.Gafford, Holder-D.Colquitt."
25,1,"NYJ","10","N.Folk","(3:29) N.Folk 25 yard field goal is GOOD, Center-T.Purdum, Holder-R.Quigley."
46,1,"NYJ","10","S.Suisham","(12:12) S.Suisham 46 yard field goal is GOOD, Center-G.Warren, Holder-Z.Mesko."
33,1,"NYJ","10","S.Suisham","(5:28) S.Suisham 33 yard field goal is GOOD, Center-G.Warren, Holder-Z.Mesko."
48,1,"NYJ","10","S.Suisham","(:49) S.Suisham 48 yard field goal is GOOD, Center-G.Warren, Holder-Z.Mesko."
39,1,"NYJ","10","N.Folk","(:05) N.Folk 39 yard field goal is GOOD, Center-T.Purdum, Holder-R.Quigley."
32,1,"NYJ","10","S.Suisham","(12:12) S.Suisham 32 yard field goal is GOOD, Center-G.Warren, Holder-Z.Mesko."
38,1,"TB","10","R.Lindell","(6:36) (Field Goal formation) R.Lindell 38 yard field goal is GOOD, Center-A.Economos, Holder-M.Koenen."
27,1,"TB","10","R.Lindell","(10:52) (Field Goal formation) R.Lindell 27 yard field goal is GOOD, Center-A.Economos, Holder-M.Koenen."
24,1,"TB","10","A.Henery","(2:38) (Field Goal formation) A.Henery 24 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones."
50,1,"DEN","10","J.Scobee","(13:24) J.Scobee 50 yard field goal is GOOD, Center-C.Tinker, Holder-B.Anger."
30,1,"DEN","10","J.Scobee","(5:48) J.Scobee 30 yard field goal is GOOD, Center-C.Tinker, Holder-B.Anger."
46,0,"DEN","10","J.Scobee","(1:18) J.Scobee 46 yard field goal is No Good, Center-C.Tinker, Holder-B.Anger."
38,1,"SEA","10","R.Bironas","(5:21) R.Bironas 38 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
31,1,"SEA","10","S.Hauschka","(4:31) S.Hauschka 31 yard field goal is GOOD, Center-C.Gresham, Holder-J.Ryan."
29,1,"SEA","10","S.Hauschka","(11:26) S.Hauschka 29 yard field goal is GOOD, Center-C.Gresham, Holder-J.Ryan."
25,1,"SEA","10","R.Bironas","(2:21) R.Bironas 25 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
35,1,"NE","10","S.Gostkowski","(9:58) S.Gostkowski 35 yard field goal is GOOD, Center-D.Aiken, Holder-R.Allen."
28,1,"NE","10","G.Hartley","(11:31) G.Hartley 28 yard field goal is GOOD, Center-J.Drescher, Holder-T.Morstead."
54,1,"NE","10","S.Gostkowski","(1:42) S.Gostkowski 54 yard field goal is GOOD, Center-D.Aiken, Holder-R.Allen. NE 3-Gostkowski 9th career 50+ yard FG, new franchise record (Vinatieri-8)."
23,1,"NE","10","S.Gostkowski","(8:37) S.Gostkowski 23 yard field goal is GOOD, Center-D.Aiken, Holder-R.Allen."
39,1,"NE","10","G.Hartley","(2:29) G.Hartley 39 yard field goal is GOOD, Center-J.Drescher, Holder-T.Morstead."
35,1,"SF","10","P.Dawson","(9:41) P.Dawson 35 yard field goal is GOOD, Center-K.McDermott, Holder-A.Lee."
26,1,"SF","10","P.Dawson","(4:35) P.Dawson 26 yard field goal is GOOD, Center-K.McDermott, Holder-A.Lee."
44,1,"SF","10","P.Dawson","(4:20) P.Dawson 44 yard field goal is GOOD, Center-K.McDermott, Holder-A.Lee."
20,1,"DAL","10","K.Forbath","(1:42) (Field Goal formation) K.Forbath 20 yard field goal is GOOD, Center-N.Sundberg, Holder-S.Rocca."
32,1,"DAL","10","K.Forbath","(:01) (Field Goal formation) K.Forbath 32 yard field goal is GOOD, Center-N.Sundberg, Holder-S.Rocca."
33,1,"DAL","10","K.Forbath","(10:08) (Field Goal formation) K.Forbath 33 yard field goal is GOOD, Center-N.Sundberg, Holder-S.Rocca."
49,0,"DAL","10","K.Forbath","(14:48) (Field Goal formation) K.Forbath 49 yard field goal is No Good, Wide Left, Center-N.Sundberg, Holder-S.Rocca."
30,1,"DAL","10","D.Bailey","(10:40) (Field Goal formation) D.Bailey 30 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
30,1,"SD","10","A.Vinatieri","(11:30) A.Vinatieri 30 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee."
31,1,"SD","10","N.Novak","(1:42) N.Novak 31 yard field goal is GOOD, Center-M.Windt, Holder-M.Scifres."
50,1,"SD","10","A.Vinatieri","(:05) A.Vinatieri 50 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee."
33,1,"SD","10","N.Novak","(9:09) N.Novak 33 yard field goal is GOOD, Center-M.Windt, Holder-M.Scifres."
34,1,"SD","10","N.Novak","(9:47) N.Novak 34 yard field goal is GOOD, Center-M.Windt, Holder-M.Scifres."
51,1,"SD","10","A.Vinatieri","(7:26) A.Vinatieri 51 yard field goal is GOOD, Center-M.Overton, Holder-P.McAfee."
50,1,"SD","10","N.Novak","(2:00) N.Novak 50 yard field goal is GOOD, Center-M.Windt, Holder-M.Scifres."
49,1,"ARI","10","J.Feely","(4:08) J.Feely 49 yard field goal is GOOD, Center-M.Leach, Holder-D.Zastudil."
51,1,"ARI","10","S.Hauschka","(:10) S.Hauschka 51 yard field goal is GOOD, Center-C.Gresham, Holder-J.Ryan. Penalty on ARI-J.Bethel, Neutral Zone Infraction, declined."
52,1,"ARI","10","J.Feely","(11:53) J.Feely 52 yard field goal is GOOD, Center-M.Leach, Holder-D.Zastudil."
22,1,"ARI","10","J.Feely","(14:45) J.Feely 22 yard field goal is GOOD, Center-M.Leach, Holder-D.Zastudil."
42,1,"ARI","10","S.Hauschka","(10:26) S.Hauschka 42 yard field goal is GOOD, Center-C.Gresham, Holder-J.Ryan."
23,1,"ATL","10","M.Bryant","(7:43) M.Bryant 23 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
36,1,"ATL","10","R.Lindell","(:03) R.Lindell 36 yard field goal is GOOD, Center-A.Economos, Holder-M.Koenen."
